,title,source,category,text,href,tokens
139,Tools You Need to Protect Government Benefits,https://www.autismparentingmagazine.com/,category-autism-articles,"In our previous Autism Parenting Magazine column, we discussed government benefits and how to access those benefits.  One item we learned was that in order to access the array of services, your child will have to be eligible, which means he/she cannot have countable assets of more than $2,000 in his/her name—and to remain eligible,… Continue Reading
",https://www.autismparentingmagazine.com/tools-protecting-government-benefits/,"['in', 'our', 'previous', 'autism', 'parenting', 'magazine', 'column', 'we', 'discussed', 'government', 'benefits', 'and', 'how', 'to', 'access', 'those', 'benefits', 'one', 'item', 'we', 'learned', 'was', 'that', 'in', 'order', 'to', 'access', 'the', 'array', 'of', 'services', 'your', 'child', 'will', 'have', 'to', 'be', 'eligible', 'which', 'means', 'he', 'she', 'cannot', 'have', 'countable', 'assets', 'of', 'more', 'than', '2', '000', 'in', 'his', 'her', 'name', 'and', 'to', 'remain', 'eligible', 'continue', 'reading']"
140,Learn How New Military Benefit Can Help Support Your Child for Life,https://www.autismparentingmagazine.com/,category-autism-articles,"Question: “I am in the military and heard there is a new benefit for military retirees that can help my child with autism.  Is this true?  If so, what is it?” – Jerry The simple answer to your question is YES.  For those individuals who have served our country for their career in one of… Continue Reading
",https://www.autismparentingmagazine.com/military-benefits-supporting-child/,"['question', 'i', 'am', 'in', 'the', 'military', 'and', 'heard', 'there', 'is', 'a', 'new', 'benefit', 'for', 'military', 'retirees', 'that', 'can', 'help', 'my', 'child', 'with', 'autism', 'is', 'this', 'true', 'if', 'so', 'what', 'is', 'it', 'jerry', 'the', 'simple', 'answer', 'to', 'your', 'question', 'is', 'yes', 'for', 'those', 'individuals', 'who', 'have', 'served', 'our', 'country', 'for', 'their', 'career', 'in', 'one', 'of', 'continue', 'reading']"
141,It’s Time to Prepare for Long Term Care for ALL,https://www.autismparentingmagazine.com/,category-autism-articles,"rQuestion: “My father is going through early onset Alzheimer’s and I am watching the financial and emotional stress it is taking on him and my mother.  I can only imagine if that happened to my wife and I while we trying to care for our son with autism.  What can we do? — Rick Answer:… Continue Reading
",https://www.autismparentingmagazine.com/prepare-for-long-term-care/,"['rquestion', 'my', 'father', 'is', 'going', 'through', 'early', 'onset', 'alzheimer', 's', 'and', 'i', 'am', 'watching', 'the', 'financial', 'and', 'emotional', 'stress', 'it', 'is', 'taking', 'on', 'him', 'and', 'my', 'mother', 'i', 'can', 'only', 'imagine', 'if', 'that', 'happened', 'to', 'my', 'wife', 'and', 'i', 'while', 'we', 'trying', 'to', 'care', 'for', 'our', 'son', 'with', 'autism', 'what', 'can', 'we', 'do', 'rick', 'answer', 'continue', 'reading']"
142,Can I Open an ABLE Account for My Son Now?,https://www.autismparentingmagazine.com/,category-autism-articles,"Ben asks: “I would like to open an ABLE account for my son (who just got a job and has been accumulating money that is getting close to the $2,000 asset limit) before his benefits are suspended. Can I still open one if my state does not have one yet?” Ben, you ask a very… Continue Reading
",https://www.autismparentingmagazine.com/can-open-able-account-son-now/,"['ben', 'asks', 'i', 'would', 'like', 'to', 'open', 'an', 'able', 'account', 'for', 'my', 'son', 'who', 'just', 'got', 'a', 'job', 'and', 'has', 'been', 'accumulating', 'money', 'that', 'is', 'getting', 'close', 'to', 'the', '2', '000', 'asset', 'limit', 'before', 'his', 'benefits', 'are', 'suspended', 'can', 'i', 'still', 'open', 'one', 'if', 'my', 'state', 'does', 'not', 'have', 'one', 'yet', 'ben', 'you', 'ask', 'a', 'very', 'continue', 'reading']"
143,Retirement Decisions with a Child with Special Needs,https://www.autismparentingmagazine.com/,category-autism-articles,"Retirement planning is an important area of an individual’s and a family’s life.  Proper planning will allow for a better life and one that is usually more enjoyable.  For most folks in the United States, retirement planning includes saving as much money as they can in their 401(k) and maximizing their monthly social security payment. … Continue Reading
",https://www.autismparentingmagazine.com/retirement-decisions-child-special-needs/,"['retirement', 'planning', 'is', 'an', 'important', 'area', 'of', 'an', 'individual', 's', 'and', 'a', 'family', 's', 'life', 'proper', 'planning', 'will', 'allow', 'for', 'a', 'better', 'life', 'and', 'one', 'that', 'is', 'usually', 'more', 'enjoyable', 'for', 'most', 'folks', 'in', 'the', 'united', 'states', 'retirement', 'planning', 'includes', 'saving', 'as', 'much', 'money', 'as', 'they', 'can', 'in', 'their', '401', 'k', 'and', 'maximizing', 'their', 'monthly', 'social', 'security', 'payment', 'continue', 'reading']"
144,Important Information You Need to Know About ABLE Accounts,https://www.autismparentingmagazine.com/,category-autism-articles,"Randall asks: “I have heard the ABLE accounts can be funded, is this true?” Randall, thank you for your question. The ABLE Act (Achieving a Better Life Experience) was passed in December, 2014 and was finalized at the end of 2015 at a federal level.  The ABLE Act cleared the way for individuals with a… Continue Reading
",https://www.autismparentingmagazine.com/important-information-able-accounts/,"['randall', 'asks', 'i', 'have', 'heard', 'the', 'able', 'accounts', 'can', 'be', 'funded', 'is', 'this', 'true', 'randall', 'thank', 'you', 'for', 'your', 'question', 'the', 'able', 'act', 'achieving', 'a', 'better', 'life', 'experience', 'was', 'passed', 'in', 'december', '2014', 'and', 'was', 'finalized', 'at', 'the', 'end', 'of', '2015', 'at', 'a', 'federal', 'level', 'the', 'able', 'act', 'cleared', 'the', 'way', 'for', 'individuals', 'with', 'a', 'continue', 'reading']"
145,Ways to Fund Your Child’s Lifetime Support Needs,https://www.autismparentingmagazine.com/,category-autism-articles,"Ron asks: “I have a Special Needs Trust for my son, and at this point it is not funded.  I was thinking about funding it with life insurance when I die.  Is this is a good idea?” Ron, thank you for the thoughtful question. Funding your son’s Special Needs Trust is quite an important task. … Continue Reading
",https://www.autismparentingmagazine.com/ways-to-fund-lifetime-support/,"['ron', 'asks', 'i', 'have', 'a', 'special', 'needs', 'trust', 'for', 'my', 'son', 'and', 'at', 'this', 'point', 'it', 'is', 'not', 'funded', 'i', 'was', 'thinking', 'about', 'funding', 'it', 'with', 'life', 'insurance', 'when', 'i', 'die', 'is', 'this', 'is', 'a', 'good', 'idea', 'ron', 'thank', 'you', 'for', 'the', 'thoughtful', 'question', 'funding', 'your', 'son', 's', 'special', 'needs', 'trust', 'is', 'quite', 'an', 'important', 'task', 'continue', 'reading']"
146,How Do I Ensure My Daughter with Special Needs Has Secured Housing For Life?,https://www.autismparentingmagazine.com/,category-autism-articles,"Alexis asks: “How do I best make arrangements for the physical care (housing, etc.) of my daughter when I am no longer around?” Alexis, thank you for your question.  This is a concern that we hear from every family we meet.  It is truly at the core of planning for your daughter’s future.  I recommend… Continue Reading
",https://www.autismparentingmagazine.com/special-needs-secured-housing/,"['alexis', 'asks', 'how', 'do', 'i', 'best', 'make', 'arrangements', 'for', 'the', 'physical', 'care', 'housing', 'etc', 'of', 'my', 'daughter', 'when', 'i', 'am', 'no', 'longer', 'around', 'alexis', 'thank', 'you', 'for', 'your', 'question', 'this', 'is', 'a', 'concern', 'that', 'we', 'hear', 'from', 'every', 'family', 'we', 'meet', 'it', 'is', 'truly', 'at', 'the', 'core', 'of', 'planning', 'for', 'your', 'daughter', 's', 'future', 'i', 'recommend', 'continue', 'reading']"
147,It’s Time to Prepare for Long Term Care for ALL,https://www.autismparentingmagazine.com/,category-autism-articles,"rQuestion: “My father is going through early onset Alzheimer’s and I am watching the financial and emotional stress it is taking on him and my mother.  I can only imagine if that happened to my wife and I while we trying to care for our son with autism.  What can we do? — Rick Answer:… Continue Reading
",https://www.autismparentingmagazine.com/prepare-for-long-term-care/,"['rquestion', 'my', 'father', 'is', 'going', 'through', 'early', 'onset', 'alzheimer', 's', 'and', 'i', 'am', 'watching', 'the', 'financial', 'and', 'emotional', 'stress', 'it', 'is', 'taking', 'on', 'him', 'and', 'my', 'mother', 'i', 'can', 'only', 'imagine', 'if', 'that', 'happened', 'to', 'my', 'wife', 'and', 'i', 'while', 'we', 'trying', 'to', 'care', 'for', 'our', 'son', 'with', 'autism', 'what', 'can', 'we', 'do', 'rick', 'answer', 'continue', 'reading']"
148,Autism,https://www.autismparentingmagazine.com/,category-general,"I have this gorgeous nephew you should see his beautiful face And I watch him wonder back and forth seemingly lost within this place Although he speaks, it’s very rare and he often walks around The meltdown that he has sometimes sees him roll upon the ground His favorite thing is his trampoline he likes… Continue Reading
",https://www.autismparentingmagazine.com/autism-poetic-reflection/,"['i', 'have', 'this', 'gorgeous', 'nephew', 'you', 'should', 'see', 'his', 'beautiful', 'face', 'and', 'i', 'watch', 'him', 'wonder', 'back', 'and', 'forth', 'seemingly', 'lost', 'within', 'this', 'place', 'although', 'he', 'speaks', 'it', 's', 'very', 'rare', 'and', 'he', 'often', 'walks', 'around', 'the', 'meltdown', 'that', 'he', 'has', 'sometimes', 'sees', 'him', 'roll', 'upon', 'the', 'ground', 'his', 'favorite', 'thing', 'is', 'his', 'trampoline', 'he', 'likes', 'continue', 'reading']"
149,Autism Parenting Magazine becomes champion sponsors of American Autism Association,https://www.autismparentingmagazine.com/,category-general,"Two of the biggest forces in the autistic world who are committed to helping families at a grass-roots level have joined forces via a sponsorship programme that seeks to provide a full-service level of support to autistic families and individuals. Autism Parenting Magazine is pleased to announce our newest partnership with the American Autism Association. The… Continue Reading
",https://www.autismparentingmagazine.com/american-autism-association-sponsors/,"['two', 'of', 'the', 'biggest', 'forces', 'in', 'the', 'autistic', 'world', 'who', 'are', 'committed', 'to', 'helping', 'families', 'at', 'a', 'grass', 'roots', 'level', 'have', 'joined', 'forces', 'via', 'a', 'sponsorship', 'programme', 'that', 'seeks', 'to', 'provide', 'a', 'full', 'service', 'level', 'of', 'support', 'to', 'autistic', 'families', 'and', 'individuals', 'autism', 'parenting', 'magazine', 'is', 'pleased', 'to', 'announce', 'our', 'newest', 'partnership', 'with', 'the', 'american', 'autism', 'association', 'the', 'continue', 'reading']"
150,We are giving away our November issue for the next few days,https://www.autismparentingmagazine.com/,category-general,"Just to let you know, we will be giving away our November issue of Autism Parenting Magazine on our iOS and Android platforms for the next 7 days. To get the issue, simply download the magazine app for iOS or Android: iOS https://itunes.apple.com/us/app/autism-parenting-magazine/id588350613?mt=8     Android https://play.google.com/store/apps/details?id=com.bdfffaiidj.ebcbdfffaiidj&hl=en       The easiest way to do… Continue Reading
",https://www.autismparentingmagazine.com/januaryfreeissue/,"['just', 'to', 'let', 'you', 'know', 'we', 'will', 'be', 'giving', 'away', 'our', 'november', 'issue', 'of', 'autism', 'parenting', 'magazine', 'on', 'our', 'ios', 'and', 'android', 'platforms', 'for', 'the', 'next', '7', 'days', 'to', 'get', 'the', 'issue', 'simply', 'download', 'the', 'magazine', 'app', 'for', 'ios', 'or', 'android', 'ios', 'https', 'itunes', 'apple', 'com', 'us', 'app', 'autism', 'parenting', 'magazine', 'id588350613', 'mt', '8', 'android', 'https', 'play', 'google', 'com', 'store', 'apps', 'details', 'id', 'com', 'bdfffaiidj', 'ebcbdfffaiidj', 'hl', 'en', 'the', 'easiest', 'way', 'to', 'do', 'continue', 'reading']"
151,We Need Product Reviewers!,https://www.autismparentingmagazine.com/,category-general,"Does your ASD child have trouble falling asleep at night or have issues with anxiety? Does your family like to try out new products and/or treatments? We’re looking for a few families to participate in a product review for Autism Parenting Magazine. We have been introduced to an interactive, prescription Internet radio and would like… Continue Reading
",https://www.autismparentingmagazine.com/we-need-product-reviewers/,"['does', 'your', 'asd', 'child', 'have', 'trouble', 'falling', 'asleep', 'at', 'night', 'or', 'have', 'issues', 'with', 'anxiety', 'does', 'your', 'family', 'like', 'to', 'try', 'out', 'new', 'products', 'and', 'or', 'treatments', 'we', 're', 'looking', 'for', 'a', 'few', 'families', 'to', 'participate', 'in', 'a', 'product', 'review', 'for', 'autism', 'parenting', 'magazine', 'we', 'have', 'been', 'introduced', 'to', 'an', 'interactive', 'prescription', 'internet', 'radio', 'and', 'would', 'like', 'continue', 'reading']"
